          Time         dTime           E/N             E            AR           AR*          AR^+         AR2^+       AR(W)^+      AR2(W)^+          E(W)             1             2             3             4             5             6             7             8             9            10            11            12            13             V             J           J/S         theta      P*Lambda
  2.720652E-05  8.870367E-09  2.313044E+00  3.256869E+11  3.218830E+18  4.429725E+11  1.677889E+09  3.240091E+11  2.560844E+08  2.379203E+10  2.404812E+10  3.871843E+15  2.453242E+16  2.157306E+15  9.927438E+13  4.215846E+15  2.634439E+00  1.177348E+14  2.610431E+04  6.425410E+16  3.911487E+15  5.165442E+12  9.974734E+14  1.002639E+15  2.987517E+01  9.701248E-03  1.930059E-02  4.426094E-12  1.011123E+01
  2.814924E-05  1.004689E-08  2.340546E+00  3.246759E+11  3.218830E+18  4.096531E+11  1.722579E+09  3.229533E+11  2.610330E+08  2.473330E+10  2.499433E+10  3.979598E+15  2.475844E+16  2.002505E+15  9.451186E+13  4.172845E+15  2.625855E+00  1.006894E+14  2.594846E+04  5.942105E+16  4.015666E+15  5.333813E+12  9.999965E+14  1.005330E+15  3.014127E+01  9.698587E-03  1.929530E-02  4.478195E-12  1.011123E+01
  2.922572E-05  1.153873E-08  2.369046E+00  3.236553E+11  3.218830E+18  3.771483E+11  1.768158E+09  3.218872E+11  2.668669E+08  2.581066E+10  2.607753E+10  4.085533E+15  2.497689E+16  1.850106E+15  8.947405E+13  4.130357E+15  2.617186E+00  8.534451E+13  2.580451E+04  5.470616E+16  4.121920E+15  5.505914E+12  1.002333E+15  1.007839E+15  3.051714E+01  9.694829E-03  1.928782E-02  4.546573E-12  1.011123E+01
  3.048131E-05  1.374153E-08  2.397466E+00  3.226260E+11  3.218830E+18  3.455430E+11  1.814723E+09  3.208113E+11  2.738919E+08  2.707030E+10  2.734420E+10  4.194683E+15  2.520095E+16  1.701158E+15  8.431314E+13  4.087724E+15  2.608439E+00  7.163997E+13  2.564544E+04  5.012174E+16  4.230472E+15  5.683414E+12  1.004729E+15  1.010412E+15  3.088431E+01  9.691157E-03  1.928051E-02  4.614206E-12  1.011123E+01
  3.199563E-05  1.683866E-08  2.426995E+00  3.215874E+11  3.218830E+18  3.148390E+11  1.863244E+09  3.197242E+11  2.826410E+08  2.859319E+10  2.887583E+10  4.302694E+15  2.542017E+16  1.555311E+15  7.894388E+13  4.045464E+15  2.599600E+00  5.947414E+13  2.550724E+04  4.566806E+16  4.343585E+15  5.868329E+12  1.006978E+15  1.012847E+15  3.133447E+01  9.686655E-03  1.927156E-02  4.694400E-12  1.011123E+01
  3.390483E-05  2.176005E-08  2.456905E+00  3.205383E+11  3.218830E+18  2.852182E+11  1.912347E+09  3.186260E+11  2.940301E+08  3.051781E+10  3.081184E+10  4.412852E+15  2.564415E+16  1.413821E+15  7.349020E+13  4.003164E+15  2.590671E+00  4.880965E+13  2.535300E+04  4.137151E+16  4.458053E+15  6.057263E+12  1.009232E+15  1.015289E+15  3.179672E+01  9.682033E-03  1.926236E-02  4.776964E-12  1.011123E+01
  3.649081E-05  3.143518E-08  2.488123E+00  3.194771E+11  3.218830E+18  2.569410E+11  1.961770E+09  3.175153E+11  3.099531E+08  3.313091E+10  3.344087E+10  4.533413E+15  2.589479E+16  1.278590E+15  6.816272E+13  3.959798E+15  2.581640E+00  3.961122E+13  2.513722E+04  3.726984E+16  4.573267E+15  6.251801E+12  1.011863E+15  1.018115E+15  3.210132E+01  9.678987E-03  1.925630E-02  4.837222E-12  1.011123E+01
  4.055535E-05  5.028268E-08  2.520005E+00  3.184071E+11  3.218830E+18  2.303932E+11  2.010753E+09  3.163963E+11  3.358102E+08  3.724831E+10  3.758412E+10  4.630055E+15  2.604013E+16  1.150312E+15  6.276961E+13  3.917691E+15  2.572542E+00  3.184861E+13  2.494679E+04  3.341902E+16  4.687456E+15  6.444396E+12  1.014040E+15  1.020484E+15  3.264932E+01  9.673507E-03  1.924540E-02  4.933537E-12  1.011123E+01
  5.095277E-05  1.775855E-07  2.551994E+00  3.173295E+11  3.218830E+18  2.067903E+11  2.062101E+09  3.152674E+11  4.042597E+08  4.780867E+10  4.821293E+10  4.753339E+15  2.630674E+16  1.036407E+15  5.797576E+13  3.874594E+15  2.563363E+00  2.565733E+13  2.472130E+04  2.999537E+16  4.807159E+15  6.649501E+12  1.016619E+15  1.023268E+15  3.300479E+01  9.669952E-03  1.923833E-02  5.002348E-12  1.011123E+01
  2.496672E-04  3.023713E-06  2.560628E+00  3.170719E+11  3.218830E+18  2.014944E+11  2.084675E+09  3.149873E+11  1.741082E+09  2.499904E+11  2.517315E+11  4.809536E+15  2.648694E+16  1.011318E+15  5.701041E+13  3.863060E+15  2.561085E+00  2.436000E+13  2.473767E+04  2.922719E+16  4.859782E+15  6.735156E+12  1.017659E+15  1.024394E+15  3.286227E+01  9.671377E-03  1.924116E-02  4.985526E-12  1.011123E+01
  5.018123E-04  2.909375E-06  2.560999E+00  3.170594E+11  3.218829E+18  2.014780E+11  2.084579E+09  3.149748E+11  3.437829E+09  5.065416E+11  5.099794E+11  4.809345E+15  2.648589E+16  1.011196E+15  5.700352E+13  3.862754E+15  2.560983E+00  2.435604E+13  2.473457E+04  2.922480E+16  4.859556E+15  6.734845E+12  1.017619E+15  1.024354E+15  3.290055E+01  9.670995E-03  1.924040E-02  4.991334E-12  1.011123E+01
  7.520833E-04  3.018872E-06  2.561342E+00  3.170363E+11  3.218829E+18  2.014270E+11  2.079332E+09  3.149570E+11  5.121965E+09  7.611863E+11  7.663083E+11  4.797111E+15  2.645386E+16  1.010241E+15  5.682933E+13  3.863614E+15  2.560838E+00  2.434371E+13  2.472713E+04  2.921739E+16  4.847323E+15  6.714363E+12  1.017027E+15  1.023741E+15  3.322250E+01  9.667775E-03  1.923399E-02  5.038865E-12  1.011123E+01
